0	0
1	0
2	0
3	0
4	1
5	2
6	2
7	2
8	2
9	2
10	2
11	2
12	3
13	3
14	3
15	4
16	4
17	4
18	5
19	5
20	6
21	6
22	7
23	8
24	9
25	9
26	10
27	10
28	10
29	10
30	10
31	11
32	12
33	12
34	13
35	14
36	14
37	14
38	14
39	15
40	16
41	17
42	17
43	17
44	17
45	18
46	18
47	18
48	19
49	19
50	19
51	19
52	19
53	19
54	19
55	19
56	19
57	19
58	19
59	19
60	19
61	19
62	19
63	19
64	19
65	19
66	19
67	19
68	19
69	19
70	19
71	19
72	19
73	19
74	19
75	19
76	19
77	19
78	19
79	19
80	19
81	19
82	19
83	19
84	19
85	19
86	19
87	20
88	21
89	22
90	23
91	24
92	24
93	24
94	25
95	25
96	26
97	26
98	26
99	26
100	26
101	26
102	26
103	26
104	26
105	26
106	26
107	26
108	26
109	26
110	26
111	26
112	26
113	26
114	26
115	26
116	26
117	26
118	26
119	26
120	26
121	26
122	26
123	26
124	26
125	26
126	26
127	26
128	26
129	26
130	26
131	26
132	26
133	26
134	26
135	26
136	26
137	26
138	26
139	26
140	26
141	26
142	26
143	26
144	26
145	26
146	26
147	26
148	26
149	26
150	26
151	26
152	26
153	26
154	26
155	27
156	28
157	28
158	28
159	29
160	30
161	30
162	30
163	31
164	32
165	33
166	34
167	34
168	34
169	35
170	35
171	35
172	36
173	36
174	36
175	36
176	36
177	36
178	36
179	37
180	38
181	39
182	40
183	41
184	42
185	42
186	42
187	43
188	43
189	43
190	44
191	44
192	44
193	45
194	45
195	45
196	45
197	46
198	46
199	46
200	46
201	46
202	46
203	46
204	46
205	46
206	47
207	47
208	47
209	48
210	48
211	49
212	50
213	51
214	51
215	51
216	51
217	51
218	51
219	52
220	52
221	52
222	52
223	52
224	52
225	52
226	52
227	53
228	54
229	54
230	54
231	54
232	55
233	56
234	56
235	56
236	56
237	56
238	56
239	56
240	56
241	56
242	56
243	56
244	56
245	56
246	56
247	56
248	56
249	56
250	56
251	56
252	56
253	56
254	56
255	56
256	56
257	56
258	56
259	56
260	56
261	56
262	56
263	56
264	56
265	56
266	56
267	56
268	57
269	57
270	57
271	57
272	57
273	57
274	57
275	57
276	57
277	57
278	57
279	57
280	57
281	57
282	57
283	57
284	58
285	59
286	59
287	59
288	59
289	59
290	59
291	60
292	61
293	61
294	62
295	62
296	62
297	62
298	62
299	62
300	63
301	64
302	65
303	65
304	65
305	65
306	65
307	65
308	66
309	67
310	68
311	69
312	70
313	71
314	71
315	71
316	71
317	71
318	71
319	71
320	71
321	71
322	71
323	71
324	71
325	71
326	71
327	71
328	71
329	71
330	71
331	71
332	71
333	71
334	71
335	71
336	71
337	71
338	71
339	71
340	71
341	71
342	71
343	71
344	71
345	71
346	71
347	71
348	71
349	71
350	71
351	71
352	71
353	71
354	71
355	71
356	71
357	71
358	71
359	71
360	71
361	71
362	71
363	71
364	71
365	71
366	71
367	71
368	71
369	71
370	71
371	71
372	71
373	71
374	71
375	71
376	71
377	71
378	71
379	71
380	71
381	71
382	71
383	71
384	71
385	71
386	71
387	71
388	71
389	71
390	71
391	71
392	71
393	71
394	71
395	71
396	71
397	71
398	71
399	71
400	71
401	71
402	71
403	71
404	71
405	71
406	71
407	71
408	71
409	71
410	71
411	71
412	71
413	71
414	71
415	71
416	71
417	71
418	71
419	71
420	71
421	71
422	71
423	71
424	71
425	71
426	71
427	71
428	71
429	71
430	72
431	72
432	72
433	72
434	72
435	73
436	73
437	73
438	73
439	73
440	73
441	73
442	73
443	73
444	74
445	75
446	76
447	77
448	77
449	77
450	78
451	78
452	78
453	78
454	79
455	79
456	79
457	79
458	79
459	79
460	79
461	79
462	79
463	79
464	80
465	80
466	80
467	80
468	80
469	80
470	80
471	80
472	80
473	80
474	80
475	81
476	81
477	82
478	83
479	83
480	83
481	83
482	83
483	83
484	83
485	83
486	83
487	83
488	83
489	83
490	83
491	83
492	83
493	83
494	83
495	83
496	83
497	83
498	83
499	83
500	83
501	83
502	83
503	83
504	83
505	83
506	83
507	83
508	83
509	83
510	83
511	83
512	83
513	83
514	83
515	83
516	83
517	83
518	83
519	83
520	83
521	83
522	83
523	83
524	83
525	83
526	83
527	83
528	83
529	83
530	83
531	84
532	84
533	84
